UserID,PetID
1110,4514
1110,6313
1110,15592
1111,13454
1111,15938
1112,19450
1112,2229
1112,2300
1113,9375
1113,15476
1113,1388
1114,10931
1114,2048
1114,8007
1115,6008
1115,4688
1116,4750
1116,9163
1116,5804
1117,8013
1117,13366
1118,7539
1118,16730
1119,10508
1119,16699
1119,1032
1120,13904
1120,5964
1121,3811
1121,15561
1122,7745
1122,15949
1122,8106
1123,2919
1123,7457
1123,17899
1124,10283
1124,12644
1124,12436
1125,19316
1125,15951
1126,19194
1126,7337
1126,3875
1127,10092
1127,5327
1128,7742
1128,19168
1128,1636
1129,18707
1129,3625
1130,8150
1130,7968
1131,6014
1131,2796
1131,12355
1132,4394
1132,6000
1132,1193
1133,2985
1133,19830
1134,17757
1134,14691
1134,13425
1135,17602
1135,14283
1135,3278
1136,12612
1136,2642
1137,6977
1137,10838
1138,5797
1138,4108
1139,3522
1139,13481
1140,14151
1140,934
1141,15566
1141,14651
1141,10326
1142,1129
1142,443
1143,12412
1143,13353
1144,393
1144,15074
1144,12201
1145,10741
1145,5972
1146,6711
1146,2280
1146,2216
1147,214
1147,14818
1147,12580
1148,17750
1148,14320
1148,7810
1149,19404
1149,2212
1150,17317
1150,13467
1150,14897
1151,19767
1151,600
1151,12737
1152,12943
1152,9251
1152,13850
1153,7730
1153,13249
1154,9815
1154,14477
1155,1853
1155,397
1155,2066
1156,1966
1156,4101
1156,9716
1157,1753
1157,7335
1158,5233
1158,14780
1158,13264
1159,14434
1159,7109
1160,4967
1160,17805
1161,13600
1161,3455
1161,3337
1162,14232
1162,11543
1162,16448
1163,19555
1163,5888
1163,11804
1164,15761
1164,8523
1165,15765
1165,17885
1166,10852
1166,13110
1167,15597
1167,5257
1167,14358
1168,19357
1168,6942
1168,11905
1169,15378
1169,12703
1169,8782
1170,15584
1170,15179
1170,545
1171,6201
1171,3498
1171,1365
1172,5732
1172,5932
1173,3206
1173,17109
1174,17867
1174,6720
1175,8045
1175,13025
1175,9777
1176,3586
1176,3489
1177,2287
1177,12508
1177,3837
1178,9573
1178,11532
1178,10111
1179,12066
1179,19582
1180,7375
1180,1037
1181,14986
1181,7940
1182,11667
1182,8859
1182,8070
1183,11749
1183,15844
1184,4270
1184,10781
1184,2483
1185,16521
1185,14749
1186,7904
1186,14497
1186,5607
1187,19492
1187,8851
1187,18118
1188,8386
1188,3473
1189,2519
1189,10118
1189,2769
1190,16335
1190,2094
1191,11775
1191,16954
1192,11712
1192,4531
1193,3891
1193,19865
1193,7834
1194,1485
1194,607
1194,10195
1195,7218
1195,4349
1196,18566
1196,14921
1197,173
1197,7189
1197,14815
1198,12502
1198,19220
1198,8856
1199,5307
1199,19655
1200,3104
1200,6357
1200,5850
1201,14641
1201,7468
1201,3086
1202,9748
1202,9664
1203,5416
1203,15754
1204,12894
1204,8484
1204,19990
1205,14060
1205,17181
1205,1465
1206,14271
1206,11237
1206,11630
1207,16101
1207,13235
1207,6747
1208,19928
1208,19354
1208,8992
1209,17705
1209,2353
1210,1643
1210,17888
1211,11853
1211,15254
1212,2402
1212,14947
1212,13254
1213,11889
1213,11760
1213,11442
1214,1324
1214,1586
1215,17190
1215,6843
1215,18449
1216,16934
1216,17803
1217,19169
1217,18925
1218,14562
1218,8315
1219,13656
1219,7153
1219,8930
1220,3873
1220,13857
1221,7161
1221,4645
1221,17095
1222,15384
1222,2380
1222,9527
1223,8637
1223,17724
1223,18130
1224,3533
1224,15947
1225,4164
1225,868
1225,14273
1226,16904
1226,19915
1226,8181
1227,3166
1227,7441
1227,2571
1228,3554
1228,1280
1228,19815
1229,2232
1229,7787
1230,17174
1230,10192
1231,3918
1231,4977
1231,18146
1232,13829
1232,2438
1233,18508
1233,10231
1233,5102
1234,17735
1234,18086
1235,11618
1235,11310
1235,3695
1236,6990
1236,17925
1236,4155
1237,7378
1237,1374
1237,9459
1238,6163
1238,18189
1239,10871
1239,1014
1240,19082
1240,15024
1240,7498
1241,14664
1241,19723
1241,14411
1242,18800
1242,12862
1242,10656
1243,8801
1243,2512
1243,7167
1244,7297
1244,19637
1245,5690
1245,9818
1246,10750
1246,5704
1247,17033
1247,11982
1248,15892
1248,19803
1248,453
1249,8673
1249,6743
1249,16528
1250,17519
1250,14971
1251,9974
1251,12390
1251,18170
1252,909
1252,5706
1252,11094
1253,19794
1253,11407
1254,7146
1254,5752
1255,11814
1255,13256
1255,15414
1256,16473
1256,10152
1257,16587
1257,1999
1258,530
1258,9839
1259,17881
1259,6196
1260,18277
1260,16721
1260,1602
1261,2070
1261,11288
1261,12342
1262,6241
1262,3903
1263,10999
1263,12647
1264,941
1264,9728
1265,2828
1265,16533
1266,19003
1266,12830
1267,7226
1267,6104
1268,16602
1268,1912
1268,13558
1269,216
1269,2707
1269,2009
1270,12924
1270,9088
1270,10804
1271,13276
1271,4456
1272,11199
1272,1740
1273,15860
1273,4161
1274,11994
1274,13828
1275,9545
1275,217
1276,9526
1276,17948
1276,7820
1277,19133
1277,3534
1277,1872
1278,4707
1278,54
1278,17989
1279,9025
1279,10270
1280,10311
1280,16887
1281,11383
1281,8029
1281,15529
1282,14884
1282,19610
1282,803
1283,15120
1283,11303
1283,6457
1284,15903
1284,1204
1285,3532
1285,421
1285,273
1286,13905
1286,9964
1287,5398
1287,296
1288,1268
1288,18733
1288,18027
1289,12562
1289,7270
1290,10775
1290,15548
1291,14873
1291,423
1291,8225
1292,14862
1292,11406
1293,19883
1293,14296
1294,17617
1294,7852
1295,6302
1295,5529
1295,18870
1296,5073
1296,14933
1297,11924
1297,10080
1297,2766
1298,14128
1298,3721
1298,15899
1299,13457
1299,12624
1299,5108
1300,18279
1300,19506
1300,18019
1301,4117
1301,16762
1302,19523
1302,7208
1303,2516
1303,56
1303,13823
1304,389
1304,10891
1305,19720
1305,3266
1306,18085
1306,6665
1306,16855
1307,1720
1307,2997
1307,3191
1308,16350
1308,4478
1308,10168
1309,956
1309,1625
1310,14239
1310,6445
1310,7322
1311,5860
1311,17089
1312,13621
1312,17857
1312,10287
1313,3980
1313,17137
1314,325
1314,9049
1315,6208
1315,3043
1316,3784
1316,5765
1317,10172
1317,10692
1317,4280
1318,10583
1318,6035
1318,5488
1319,15659
1319,3025
1320,3862
1320,9128
1320,10616
1321,10362
1321,19152
1321,18907
1322,8389
1322,7938
1323,12971
1323,8446
1324,18644
1324,5708
1325,8376
1325,2128
1326,14260
1326,17212
1327,16707
1327,4326
1328,5152
1328,4807
1329,12554
1329,18102
1330,12854
1330,9151
1331,14779
1331,3239
1331,7553
1332,10883
1332,4786
1333,7943
1333,14017
1333,1955
1334,17678
1334,8584
1334,2494
1335,14406
1335,15772
1335,9866
1336,14959
1336,19278
1336,19057
1337,10330
1337,14368
1338,7751
1338,5058
1338,16461
1339,18115
1339,8162
1339,14350
1340,3732
1340,16219
1341,15382
1341,19647
1341,5528
1342,15052
1342,379
1343,8240
1343,5557
1343,2425
1344,17840
1344,1991
1345,3609
1345,1389
1345,14235
1346,8426
1346,3973
1347,7068
1347,11870
1348,13785
1348,16865
1348,17037
1349,3254
1349,4214
1349,5201
1350,5573
1350,4634
1351,8527
1351,16274
1352,8657
1352,5161
1352,7187
1353,4481
1353,4811
1354,16789
1354,2782
1355,10290
1355,8899
1355,16041
1356,17528
1356,17873
1357,9340
1357,2521
1358,14711
1358,3075
1359,8850
1359,3864
1360,72
1360,18813
1360,15917
1361,14324
1361,12878
1361,1498
1362,12385
1362,17122
1363,15092
1363,5652
1364,11418
1364,19232
1364,3657
1365,10079
1365,12478
1365,11676
1366,12068
1366,6577
1367,398
1367,19234
1367,17505
1368,9530
1368,15536
1368,19127
1369,4348
1369,4754
1369,7133
1370,12098
1370,2176
1371,9139
1371,5116
1371,1709
1372,3360
1372,2665
1373,12328
1373,11935
1374,11700
1374,2029
1375,1351
1375,15558
1375,10765
1376,14045
1376,12761
1377,12666
1377,8818
1377,5371
1378,4191
1378,17079
1378,6174
1379,10596
1379,2553
1380,11380
1380,13482
1380,8723
1381,9109
1381,7769
1381,7380
1382,5177
1382,14176
1383,3860
1383,7304
1383,15197
1384,16940
1384,839
1384,4356
1385,3870
1385,13253
1385,10911
1386,12373
1386,12173
1387,10078
1387,7552
1387,11402
1388,2077
1388,4892
1388,3932
1389,2968
1389,10316
1389,15158
1390,15448
1390,16427
1391,8066
1391,8608
1392,18601
1392,12813
1392,11841
1393,7364
1393,4676
1393,2096
1394,13409
1394,15904
1395,3917
1395,4972
1395,1118
1396,14805
1396,3753
1397,16317
1397,17870
1397,1271
1398,14736
1398,5800
1398,9453
1399,7658
1399,11026
1399,19396
1400,18598
1400,10502
1400,4458
1401,11414
1401,12221
1401,3824
1402,17865
1402,14417
1403,15169
1403,8855
1404,7447
1404,19516
1405,7832
1405,12982
1406,12664
1406,3858
1406,13564
1407,3067
1407,9770
1408,6066
1408,7064
1409,19375
1409,16201
1409,15919
1410,16604
1410,6533
1410,12768
1411,12669
1411,10867
1412,19731
1412,18453
1413,18275
1413,7585
1414,5789
1414,18167
1414,13401
1415,16324
1415,7592
1416,13642
1416,8005
1416,16532
1417,18862
1417,6453
1418,4400
1418,2728
1419,18482
1419,10041
1419,15780
1420,16878
1420,16976
1421,3282
1421,13602
1421,19965
1422,10025
1422,7770
1422,15512
1423,14570
1423,13937
1424,16946
1424,3409
1424,4691
1425,1985
1425,7639
1425,7623
1426,6498
1426,7973
1427,9551
1427,16505
1427,10150
1428,1069
1428,19070
1429,11846
1429,19379
1430,8770
1430,3318
1431,13065
1431,18738
1431,10574
1432,1112
1432,8313
1432,5720
1433,4812
1433,2622
1434,18579
1434,6032
1434,5414
1435,11731
1435,5823
1436,5271
1436,23
1436,5482
1437,10543
1437,2150
1437,18953
1438,16684
1438,1611
1438,9036
1439,17000
1439,4743
1440,2618
1440,12804
1440,16849
1441,10389
1441,555
1441,8399
1442,16943
1442,16265
1443,14803
1443,2504
1443,7788
1444,12020
1444,6183
1444,9395
1445,5518
1445,628
1446,9591
1446,13379
1446,16152
1447,12278
1447,9611
1448,16739
1448,17130
1448,19860
1449,7340
1449,9736
1450,7196
1450,2745
1451,2480
1451,4654
1451,13383
1452,13453
1452,11956
1452,250
1453,17687
1453,2834
1453,16665
1454,13535
1454,10217
1454,2541
1455,11181
1455,13647
1455,7259
1456,7990
1456,11877
1457,7801
1457,10232
1458,4333
1458,18676
1459,1678
1459,8819
1459,17252
1460,16531
1460,3260
1460,17059
1461,15366
1461,9738
1461,11839
1462,508
1462,3981
1463,2912
1463,15214
1464,1382
1464,9525
1465,18454
1465,2742
1466,7432
1466,18569
1466,16845
1467,1031
1467,7699
1467,12505
1468,14338
1468,5808
1469,9442
1469,13906
1470,16962
1470,5284
1470,9167
1471,10820
1471,554
1472,15447
1472,11213
1472,16246
1473,6086
1473,9401
1474,18951
1474,7456
1475,8448
1475,16959
1476,15504
1476,19597
1477,9822
1477,16920
1477,18057
1478,17100
1478,18764
1479,11251
1479,15703
1479,6685
1480,8708
1480,11312
1480,5175
1481,5127
1481,10665
1482,5596
1482,14829
1483,9027
1483,2127
1484,6127
1484,18209
1484,16429
1485,1521
1485,17579
1486,12623
1486,6859
1487,9145
1487,16874
1488,5497
1488,19600
1488,3331
1489,791
1489,3979
1489,12489
1490,13027
1490,9345
1490,4687
1491,11652
1491,8817
1491,15509
1492,1276
1492,16471
1493,18914
1493,13510
1494,122
1494,7900
1494,490
1495,5911
1495,5096
1496,5829
1496,4339
1497,7898
1497,18900
1498,1818
1498,5668
1498,8912
1499,1157
1499,15568
1499,13458
1500,19984
1500,4846
1501,1618
1501,15889
1501,4072
1502,15391
1502,9014
1503,14527
1503,17760
1504,6452
1504,18036
1504,6508
1505,4597
1505,8710
1505,13280
1506,5728
1506,16570
1507,16523
1507,93
1508,5693
1508,14448
1508,10130
1509,4495
1509,2917
1509,2662
1510,14100
1510,10045
1511,8307
1511,2765
1512,6402
1512,6875
1512,8022
1513,6892
1513,3068
1514,16482
1514,17936
1515,18101
1515,18783
1515,9533
1516,15363
1516,10686
1516,15832
1517,4065
1517,15039
1517,1743
1518,4494
1518,7020
1518,8419
1519,3077
1519,1522
1520,9029
1520,8697
1521,13441
1521,3099
1522,17226
1522,10900
1523,3595
1523,13842
1524,15804
1524,10908
1525,9125
1525,10395
1525,8929
1526,1507
1526,177
1526,17345
1527,3317
1527,4256
1528,15638
1528,19914
1529,8672
1529,12587
1529,13757
1530,5905
1530,7285
1531,3168
1531,2156
1532,15404
1532,6809
1533,11610
1533,6682
1533,4731
1534,14882
1534,14822
1535,2645
1535,5711
1536,16446
1536,9165
1536,15646
1537,17447
1537,17863
1538,11038
1538,10764
1538,1822
1539,5067
1539,10374
1540,1845
1540,13240
1541,36
1541,6102
1541,4665
1542,12688
1542,12981
1543,13130
1543,12125
1543,5551
1544,2336
1544,1142
1545,10527
1545,9461
1545,10551
1546,11150
1546,5616
1546,14672
1547,16914
1547,4850
1547,16728
1548,3620
1548,17462
1548,16045
1549,6949
1549,1066
1550,10209
1550,9988
1551,15387
1551,8820
1551,7179
1552,8741
1552,4402
1553,11942
1553,1948
1554,8160
1554,19550
1554,15143
1555,7274
1555,10947
1555,10110
1556,13113
1556,6217
1556,9168
1557,3580
1557,17937
1557,9445
1558,14591
1558,3406
1559,17987
1559,6633
1559,19885
1560,1247
1560,1681
1560,8134
1561,5580
1561,13580
1561,4232
1562,15211
1562,17516
1562,19751
1563,4249
1563,9804
1563,2267
1564,6322
1564,13019
1564,9914
1565,17333
1565,13247
1566,8305
1566,1848
1567,9308
1567,10248
1567,6470
1568,19497
1568,10357
1568,15681
1569,697
1569,16231
1569,1712
1570,5287
1570,19139
1570,5061
1571,3828
1571,18930
1572,11400
1572,12497
1573,4304
1573,15700
1574,10845
1574,425
1574,18173
1575,19217
1575,12638
1576,9322
1576,18626
1576,11331
1577,15393
1577,7266
1577,16387
1578,17818
1578,8569
1578,511
1579,5925
1579,15644
1579,16023
1580,8989
1580,16079
1580,16724
1581,18685
1581,3897
1581,19456
1582,11115
1582,12891
1582,2051
1583,319
1583,14028
1584,17567
1584,2767
1584,9854
1585,11884
1585,12245
1585,13990
1586,639
1586,3583
1587,6439
1587,16362
1588,1804
1588,14546
1589,1536
1589,3604
1589,4086
1590,15271
1590,2067
1591,16104
1591,4867
1591,9794
1592,14551
1592,8452
1592,12677
1593,2526
1593,17928
1594,17891
1594,1691
1595,14376
1595,4583
1595,15573
1596,17090
1596,15842
1596,13963
1597,19366
1597,4686
1597,19013
1598,1823
1598,3530
1598,16645
1599,6886
1599,4107
1599,18739
1600,14352
1600,19426
1600,1873
1601,16922
1601,17959
1602,14011
1602,17998
1603,15395
1603,4817
1603,13418
1604,4431
1604,14086
1605,5665
1605,18599
1605,19213
1606,1862
1606,7953
1606,1116
1607,6236
1607,16262
1608,17674
1608,10119
1609,18043
1609,9207
1610,9682
1610,3349
1610,13445
1611,12189
1611,11000
1612,19131
1612,10359
1612,18269
1613,7785
1613,3527
1613,11916
1614,12967
1614,14140
1615,6132
1615,10975
1616,1415
1616,8959
1617,3691
1617,468
1618,2387
1618,11125
1618,4944
1619,15723
1619,15247
1619,18435
1620,9508
1620,18427
1621,3151
1621,7736
1622,8145
1622,3776
1622,5279
1623,15660
1623,13125
1624,1279
1624,4775
1625,18456
1625,16187
1626,8883
1626,16985
1626,6097
1627,15537
1627,16979
1627,7450
1628,13058
1628,9017
1629,6145
1629,1430
1629,14471
1630,17379
1630,14419
1630,10023
1631,9784
1631,18367
1632,14208
1632,16150
1632,5658
1633,5626
1633,8887
1634,13048
1634,6152
1635,7043
1635,4512
1636,9304
1636,19422
1636,15991
1637,7536
1637,8464
1637,8958
1638,11290
1638,17319
1638,10653
1639,1627
1639,17652
1640,16354
1640,14098
1641,2457
1641,17046
1641,18730
1642,9469
1642,9202
1642,13529
1643,14681
1643,7344
1643,11954
1644,17551
1644,18068
1645,10275
1645,3133
1646,13476
1646,17321
1647,13034
1647,12139
1647,4419
1648,9635
1648,18075
1648,13363
1649,8112
1649,11492
1650,4328
1650,19053
1650,11491
1651,17819
1651,1367
1652,2668
1652,15610
1652,12041
1653,2523
1653,9221
1653,5639
1654,14826
1654,996
1654,9479
1655,17676
1655,17487
1656,3078
1656,9446
1656,5968
1657,8812
1657,19086
1658,702
1658,10717
1659,4769
1659,10921
1660,7667
1660,13006
1660,3011
1661,11088
1661,2072
1662,3740
1662,2954
1663,2271
1663,8137
1663,11332
1664,2125
1664,19995
1665,8918
1665,14364
1665,3990
1666,5507
1666,13818
1667,11975
1667,8580
1668,7813
1668,8877
1668,195
1669,7598
1669,14839
1670,18238
1670,18055
1670,19255
1671,4200
1671,18166
1671,3730
1672,6363
1672,6817
1673,10728
1673,7294
1674,11229
1674,3571
1674,9156
1675,16353
1675,8492
1676,6642
1676,8396
1677,12753
1677,15569
1678,848
1678,16019
1679,10207
1679,9038
1680,6769
1680,14905
1681,10576
1681,16325
1682,1802
1682,10235
1682,19041
1683,5986
1683,2422
1684,4851
1684,11175
1684,19183
1685,16896
1685,131
1685,16656
1686,2274
1686,13547
1686,7668
1687,12900
1687,13192
1688,3280
1688,7756
1689,12137
1689,10340
1689,11570
1690,637
1690,9795
1690,15816
1691,14024
1691,1463
1692,2386
1692,219
1693,7406
1693,7802
1693,11319
1694,7626
1694,6911
1695,7777
1695,310
1696,11763
1696,7752
1697,13495
1697,13298
1698,13124
1698,7066
1699,12949
1699,9051
1699,277
1700,8130
1700,19201
1701,3669
1701,2454
1702,19095
1702,684
1703,13573
1703,11346
1703,1682
1704,4706
1704,15252
1705,10678
1705,15974
1706,12842
1706,11940
1707,728
1707,7467
1708,10856
1708,7237
1708,6953
1709,1590
1709,4646
1709,13549
1710,8761
1710,5100
1711,9666
1711,9185
1711,11583
1712,6787
1712,12957
1713,2534
1713,3146
1713,7144
1714,392
1714,18689
1715,6704
1715,16750
1716,2624
1716,13136
1716,6845
1717,15958
1717,16299
1717,11152
1718,9766
1718,15851
1719,2855
1719,9890
1720,10998
1720,5266
1721,2817
1721,18480
1721,2560
1722,3640
1722,19979
1723,13451
1723,19203
1724,11776
1724,2901
1725,13437
1725,10719
1726,18960
1726,14624
1726,16895
1727,10166
1727,191
1727,3229
1728,18794
1728,6111
1729,6824
1729,9189
1730,3512
1730,11401
1730,16295
1731,12615
1731,2950
1731,7388
1732,13251
1732,15933
1732,518
1733,11983
1733,9496
1734,14915
1734,15126
1735,9379
1735,2091
1735,5052
1736,1928
1736,19376
1737,8702
1737,16726
1737,9586
1738,15560
1738,4422
1738,15290
1739,1222
1739,963
1740,4140
1740,15121
1741,16373
1741,780
1742,10198
1742,4238
1742,18846
1743,9641
1743,19333
1744,8645
1744,3851
1745,19662
1745,18747
1745,7105
1746,13972
1746,9737
1746,6237
1747,15817
1747,17367
1747,7961
1748,6388
1748,9285
1748,138
1749,3460
1749,7390
1750,8800
1750,863
1750,6539
1751,13700
1751,1721
1752,18323
1752,13690
1753,12277
1753,12915
1753,3751
1754,2049
1754,3267
1755,13781
1755,11287
1756,10441
1756,5709
1756,8967
1757,2617
1757,16466
1758,9033
1758,4499
1759,5666
1759,7183
1759,3386
1760,4418
1760,5319
1761,1588
1761,18421
1761,17543
1762,5775
1762,11522
1763,11512
1763,648
1763,2319
1764,18303
1764,8712
1765,15778
1765,2546
1766,4611
1766,16459
1767,3333
1767,15047
1767,10757
1768,14518
1768,18058
1769,16422
1769,776
1770,13095
1770,17664
1771,7071
1771,12833
1772,7808
1772,10472
1772,14427
1773,13
1773,1608
1774,8369
1774,4001
1775,7949
1775,8087
1776,17887
1776,1486
1776,1577
1777,9541
1777,1679
1777,9565
1778,558
1778,9630
1778,5068
1779,16397
1779,11844
1780,17168
1780,15405
1781,11313
1781,7230
1781,15963
1782,19479
1782,6986
1782,4187
1783,1630
1783,1543
1783,6226
1784,10122
1784,4582
1784,14124
1785,4455
1785,19391
1786,7174
1786,2372
1786,18143
1787,11872
1787,2567
1788,1376
1788,13773
1789,17825
1789,7833
1790,11748
1790,9393
1791,12754
1791,5457
1791,16630
1792,17459
1792,4904
1792,3175
1793,7520
1793,9044
1794,16403
1794,4711
1795,10591
1795,13334
1796,1690
1796,923
1796,6959
1797,16121
1797,19089
1797,4924
1798,19891
1798,11211
1799,2657
1799,10809
1799,15623
1800,16956
1800,10723
1801,19706
1801,14652
1802,10385
1802,1541
1803,495
1803,15990
1803,9923
1804,10974
1804,7247
1804,3748
1805,9706
1805,12408
1806,17682
1806,9765
1807,3537
1807,8987
1807,6099
1808,12149
1808,7914
1808,16232
1809,12111
1809,9926
1809,6234
1810,5189
1810,11091
1810,19418
1811,16465
1811,1320
1811,14231
1812,10963
1812,18150
1812,19312
1813,2736
1813,8296
1813,12898
1814,3070
1814,11394
1814,7975
1815,9787
1815,5717
1815,16364
1816,13435
1816,7027
1817,5438
1817,119
1817,9297
1818,736
1818,18136
1818,9930
1819,8368
1819,17811
1819,5393
1820,3055
1820,11835
1820,18547
1821,2334
1821,12345
1822,6975
1822,6290
1822,15333
1823,1952
1823,11296
1823,9819
1824,13290
1824,1386
1825,9257
1825,11202
1825,17804
1826,1685
1826,2471
1826,19104
1827,5613
1827,15628
1828,18029
1828,2314
1828,19934
1829,2687
1829,1392
1829,15878
1830,7083
1830,16496
1830,11637
1831,218
1831,8090
1832,1141
1832,14096
1833,4539
1833,8780
1834,15161
1834,1153
1835,19654
1835,18758
1836,15683
1836,4820
1836,10117
1837,12995
1837,1398
1837,4016
1838,12418
1838,16557
1838,3485
1839,10247
1839,15871
1840,3287
1840,15793
1841,10630
1841,323
1842,17600
1842,12622
1842,10532
1843,2144
1843,15762
1843,7255
1844,15455
1844,14270
1845,12541
1845,4198
1846,7638
1846,11384
1846,1933
1847,7385
1847,18460
1847,13748
1848,19462
1848,1510
1849,14365
1849,567
1849,4295
1850,74
1850,4049
1850,17955
1851,7707
1851,10769
1851,10539
1852,2554
1852,15922
1853,10593
1853,8071
1854,7442
1854,8210
1855,14673
1855,16949
1855,15654
1856,18060
1856,11386
1857,5167
1857,5605
1858,18555
1858,6593
1859,6587
1859,11108
1860,12096
1860,10501
1860,18257
1861,18382
1861,5445
1862,15590
1862,14233
1863,10157
1863,11681
1864,9913
1864,515
1864,13657
1865,6198
1865,10068
1866,11687
1866,13352
1866,17083
1867,12079
1867,18861
1867,13885
1868,3195
1868,5334
1869,16012
1869,8545
1870,16717
1870,14698
1870,10688
1871,13609
1871,18837
1872,10806
1872,6728
1872,15063
1873,5418
1873,3524
1873,15737
1874,4521
1874,12667
1874,338
1875,18901
1875,4346
1875,10440
1876,8990
1876,3647
1877,17520
1877,14666
1878,2209
1878,37
1878,9396
1879,14852
1879,5516
1880,3960
1880,11341
1881,13189
1881,1782
1882,18866
1882,14628
1883,17149
1883,10176
1884,14189
1884,6494
1884,1136
1885,9169
1885,12999
1886,13434
1886,7672
1887,12399
1887,1623
1888,5921
1888,6521
1888,1609
1889,14794
1889,3567
1890,14054
1890,9810
1890,19653
1891,18070
1891,262
1892,14890
1892,18288
1893,13513
1893,619
1894,17164
1894,15332
1894,18098
1895,12583
1895,13245
1895,10925
1896,18463
1896,14402
1897,8076
1897,19014
1898,16462
1898,19890
1899,4749
1899,12595
1900,14286
1900,6213
1901,2056
1901,5715
1901,10657
1902,16668
1902,4315
1902,12778
1903,5434
1903,8964
1903,5784
1904,1075
1904,17336
1904,14236
1905,16771
1905,18016
1905,13129
1906,12287
1906,19268
1907,3429
1907,17200
1907,9647
1908,19020
1908,6026
1909,17133
1909,7601
1910,8567
1910,1828
1911,12394
1911,11875
1912,2681
1912,3989
1912,19368
1913,7797
1913,7357
1913,6206
1914,7200
1914,533
1915,13738
1915,432
1915,18175
1916,14119
1916,3710
1917,17725
1917,17974
1918,6722
1918,6438
1918,15440
1919,15605
1919,19327
1920,18985
1920,5449
1920,17141
1921,15575
1921,3105
1921,10042
1922,12468
1922,3696
1923,19502
1923,9555
1924,15245
1924,17766
1925,7085
1925,8908
1926,4285
1926,10540
1926,17743
1927,10433
1927,12166
1928,19639
1928,1250
1929,7633
1929,14182
1929,18326
1930,1303
1930,8658
1930,15364
1931,16829
1931,1735
1931,4056
1932,201
1932,17410
1933,10313
1933,9346
1934,12968
1934,8813
1934,12609
1935,8062
1935,13082
1936,6516
1936,16142
1937,12769
1937,11364
1937,8618
1938,4659
1938,10635
1938,5169
1939,1532
1939,10108
1940,18782
1940,7010
1941,3261
1941,2183
1942,6467
1942,3754
1942,6930
1943,18331
1943,19092
1944,18073
1944,8767
1944,19796
1945,13765
1945,10523
1946,8490
1946,8685
1947,2863
1947,17396
1948,15823
1948,10426
1948,11029
1949,5220
1949,6618
1950,10475
1950,7853
1951,5852
1951,4471
1952,2896
1952,19465
1952,14564
1953,15667
1953,1495
1953,143
1954,5826
1954,13144
1955,17665
1955,10461
1956,18982
1956,14593
1957,8493
1957,7007
1957,17177
1958,8350
1958,9150
1958,583
1959,15069
1959,7996
1959,19728
1960,14558
1960,12599
1960,1517
1961,2664
1961,16871
1962,9373
1962,13807
1962,15178
1963,528
1963,5876
1963,12347
1964,10261
1964,17629
1965,3053
1965,6520
1966,6614
1966,13653
1967,2632
1967,9939
1967,5796
1968,99
1968,12849
1969,18273
1969,3464
1969,7543
1970,18231
1970,9870
1970,12205
1971,3076
1971,8450
1972,11946
1972,297
1973,9993
1973,1496
1974,14859
1974,1807
1974,4291
1975,14138
1975,6877
1975,7926
1976,4302
1976,3432
1976,12006
1977,13728
1977,19648
1977,12243
1978,11018
1978,9998
1979,12458
1979,6450
1979,15481
1980,1139
1980,13246
1981,4012
1981,16062
1982,17875
1982,12857
1983,12707
1983,11413
1984,5583
1984,15506
1985,13179
1985,4773
1986,2856
1986,1569
1987,18113
1987,9845
1988,16430
1988,276
1989,3265
1989,14643
1989,15989
1990,7899
1990,14751
1990,19407
1991,15549
1991,13783
1991,14696
1992,10028
1992,5341
1993,10976
1993,13490
1994,11734
1994,18373
1994,10885
1995,14565
1995,2390
1995,17545
1996,12626
1996,6260
1996,12530
1997,11504
1997,14016
1998,15937
1998,4926
1999,12716
1999,11746
2000,16342
2000,2063
2000,18657
2001,6410
2001,11358
2001,13069
2002,14960
2002,695
2002,9384
2003,4068
2003,1520
2003,12174
2004,19488
2004,1309
2005,19621
2005,19958
2005,13210
2006,19676
2006,8163
2007,5182
2007,9670
2008,4026
2008,8374
2009,13345
2009,14449
2009,4177
2010,13043
2010,14019
2010,8094
2011,9067
2011,12249
2012,15362
2012,18391
2012,15083
2013,14316
2013,18552
2014,13631
2014,1888
2014,2761
2015,1896
2015,17751
2016,13894
2016,18723
2016,2
2017,12540
2017,19921
2018,953
2018,8343
2018,19849
2019,3905
2019,75
2019,19212
2020,4189
2020,18666
2020,8666
2021,15929
2021,18193
2021,13672
2022,13889
2022,7108
2022,16662
2023,13848
2023,18226
2023,15836
2024,14701
2024,14577
2024,9532
2025,1837
2025,4292
2026,5678
2026,7960
2026,12777
2027,7689
2027,3690
2027,14686
2028,7550
2028,16500
2028,18936
2029,10694
2029,1291
2030,7347
2030,15948
2031,4841
2031,10836
2031,19024
2032,18235
2032,5399
2033,12762
2033,19657
2033,17764
2034,6072
2034,8279
2034,159
2035,15266
2035,16483
2036,3001
2036,1881
2037,14821
2037,13302
2038,18219
2038,6036
2038,11052
2039,10001
2039,18400
2040,18828
2040,2868
2041,17349
2041,19630
2042,18727
2042,16481
2043,3508
2043,10397
2043,3345
2044,8025
2044,17727
2045,8321
2045,8477
2045,17175
2046,18244
2046,17184
2047,2466
2047,4635
2048,10763
2048,3082
2048,13468
2049,19939
2049,5001
2049,6796
2050,18667
2050,6961
2051,5464
2051,7936
2052,40
2052,17453
2053,11322
2053,10369
2053,17876
2054,11791
2054,13485
2054,15106
2055,18948
2055,6542
